hour_bin,transactions,fraud,total_amount,fraud_rate,baseline_rate,baseline_std,effective_std,rate_lift,z_score,volume_confidence,risk_score,severity,alert
2299,256,6,46453.023,0.0234375,0.06308544564973262,0.07634573359049254,0.07634573359049254,0.37151992442331805,-0.5193210384538114,0.8031948248487742,16.063896496975484,LOW,False
2300,264,8,37091.63,0.030303030303030304,0.06310635065737787,0.07633432964699247,0.07633432964699247,0.48018986975738753,-0.42973221230927516,0.8076317663918116,16.152635327836233,LOW,False
2301,231,6,36315.797,0.025974025974025976,0.06371793525333747,0.07599542023096727,0.07599542023096727,0.40764073523028177,-0.49666031406365296,0.7883819220178166,15.767638440356336,LOW,False
2302,247,8,39271.188,0.032388663967611336,0.06336340472639315,0.07615741139512465,0.07615741139512465,0.5111572540564615,-0.40671997894041756,0.798035090588562,15.96070181177124,LOW,False
2303,243,7,38687.02,0.02880658436213992,0.0635646384284557,0.07606501548974755,0.07606501548974755,0.45318568742529347,-0.4569519093965169,0.7956814796425686,15.913629592851375,LOW,False
2304,234,12,27771.898,0.05128205128205128,0.06226133623896688,0.07639446978551168,0.07639446978551168,0.8236580577908621,-0.1437183213358441,0.7902416120615733,15.804832241231468,LOW,False
2305,260,3,32402.434,0.011538461538461539,0.06273142170905235,0.07628616587681625,0.07628616587681625,0.1839343222918938,-0.6710647937563816,0.8054302960618666,16.10860592123733,LOW,False
2306,176,1,23267.93,0.005681818181818182,0.06188643336406401,0.07675434389051501,0.07675434389051501,0.0918103996782836,-0.7322662449231276,0.7492160161873449,14.9843203237469,LOW,False
2307,127,2,12974.626,0.015748031496062992,0.06040496272988719,0.07750965276957782,0.07750965276957782,0.2607075773969673,-0.5761467073859973,0.7023017054312845,14.04603410862569,LOW,False
2308,106,4,15647.84,0.03773584905660377,0.059798504446263556,0.07781177189312258,0.07781177189312258,0.6310500472551811,-0.28353878664996446,0.676363394522604,13.52726789045208,LOW,False
2309,59,0,5041.707,0.0,0.058980121107775056,0.0779415265006256,0.0779415265006256,0.0,-0.7567226837326781,0.5926313341559827,4.148419339091879,LOW,False
2310,34,2,4190.744,0.058823529411764705,0.053497664967424176,0.07723734313879554,0.07723734313879554,1.0995532131651644,0.06895452676006666,0.5146148872057391,3.8636313949987304,LOW,False
2311,30,5,4090.56,0.16666666666666666,0.05493238519697941,0.07699257043997561,0.07699257043997561,3.034032949216107,1.4512345909635103,0.49704864540372573,10.792828344983718,LOW,False
2312,20,1,1870.15,0.05,0.06187682964142385,0.0793041095137453,0.0793041095137453,0.8080569138682434,-0.1497631045130809,0.44067600240186683,3.084732016813068,LOW,False
2313,9,2,868.75,0.2222222222222222,0.06396016297475719,0.07825777123290456,0.07825777123290456,3.4743848653094496,2.0223174868660396,0.33328510947992757,13.30089504283572,LOW,False
2314,14,0,2145.65,0.0,0.059330533345127556,0.06352985694448472,0.06352985694448472,0.0,-0.9338999991291225,0.3919737040327585,2.7438159282293095,LOW,False
2315,28,0,2725.113,0.0,0.04933053334512757,0.05162895995700023,0.05162895995700023,0.0,-0.9554818339593334,0.4873954768329804,3.411768337830863,LOW,False
2316,53,2,8463.988,0.03773584905660377,0.045163866678460896,0.05139661579364682,0.05139661579364682,0.8355318495039394,-0.14452347702580268,0.5773810439049414,4.041667307334589,LOW,False
2317,120,3,16183.65,0.025,0.0428900398763322,0.050418089781916274,0.050418089781916274,0.582885911789409,-0.3548337502217094,0.6941613501691095,13.88322700338219,LOW,False
2318,128,4,18603.62,0.03125,0.04202330959643399,0.050544502274898234,0.050544502274898234,0.7436349088186003,-0.21314503282356595,0.7034281226642937,14.068562453285875,LOW,False
2319,165,2,27598.604,0.012121212121212121,0.04175306588574216,0.05058574445041392,0.05058574445041392,0.2903071155153489,-0.5857747886576288,0.7399289671797024,14.798579343594048,LOW,False
2320,195,4,31546.043,0.020512820512820513,0.04047748961016589,0.05094461428198011,0.05094461428198011,0.5067710648653649,-0.3918896899845051,0.7639748156980716,15.279496313961433,LOW,False
2321,164,3,23277.848,0.018292682926829267,0.04054971785140821,0.050913733044277744,0.050913733044277744,0.4511173910965696,-0.4371518958396321,0.7390543791173132,14.781087582346263,LOW,False
2322,224,14,37850.42,0.0625,0.039118930517219076,0.05104178231613917,0.05104178231613917,1.5976919402867933,0.45807705808478283,0.783947408065517,20.16163771346129,LOW,False
2323,231,1,39258.95,0.004329004329004329,0.04033420829499686,0.05124485855004287,0.05124485855004287,0.10732835754064642,-0.7026110518157027,0.7883819220178166,15.767638440356336,LOW,False
2324,218,7,32937.016,0.03211009174311927,0.03953802097537203,0.05166551248980895,0.05166551248980895,0.8121319922188424,-0.14376958389250333,0.7800351730461409,15.60070346092282,LOW,False
2325,228,7,33682.008,0.03070175438596491,0.039613315202042414,0.05165278399747404,0.05165278399747404,0.7750362278283128,-0.17252818002052517,0.7864980270862671,15.729960541725344,LOW,False
2326,209,6,26832.354,0.028708133971291867,0.0398103038858732,0.0516075013819398,0.0516075013819398,0.7211232060320703,-0.21512705744879504,0.7739611118817943,15.479222237635886,LOW,False
2327,211,6,26755.527,0.02843601895734597,0.03965694846935989,0.05163597481320323,0.05163597481320323,0.7170501023122459,-0.21730836984498542,0.7753331020967204,15.506662041934408,LOW,False
2328,221,8,32767.504,0.03619909502262444,0.039641508244160135,0.05163941564986351,0.05163941564986351,0.913161396374397,-0.06666251308645078,0.7820045079683347,15.640090159366693,LOW,False
2329,178,3,28337.975,0.016853932584269662,0.039013051733350686,0.05158333978755105,0.05158333978755105,0.4320075419750338,-0.42957899275899214,0.7508423690723203,15.016847381446407,LOW,False
2330,143,6,22281.324,0.04195804195804196,0.039234529693592694,0.05147153620293618,0.05147153620293618,1.0694162077567617,0.05291297803336018,0.7193500794753345,14.907623147682402,LOW,False
2331,139,5,17719.94,0.03597122302158273,0.04074603901760202,0.05097362451727984,0.05097362451727984,0.8828152107262107,-0.09367228721200015,0.7152725173289632,14.305450346579265,LOW,False
2332,72,1,8764.223,0.013888888888888888,0.041588671997832005,0.050708886485361995,0.050708886485361995,0.3339584608427244,-0.5462510622657656,0.6210177634316978,4.347124344021885,LOW,False
2333,50,3,5596.424,0.06,0.04059504865751055,0.05102034364963188,0.05102034364963188,1.4780127622509773,0.3803375272371271,0.5691077130854598,5.238537492507034,LOW,False
2334,33,5,2686.72,0.15151515151515152,0.04309504865751055,0.050411062399648536,0.050411062399648536,3.515836650267841,2.150720450961908,0.5104191185326289,15.211407009639832,LOW,False
2335,22,3,3199.4539,0.13636363636363635,0.04695719957848501,0.055009435730198064,0.055009435730198064,2.9039984834639894,1.6252927447512544,0.4538436109089882,10.910557053742629,LOW,False
2336,9,1,451.128,0.1111111111111111,0.045694573315858744,0.05242956661346529,0.05242956661346529,2.4316040844296256,1.2477031953655646,0.33328510947992757,7.174657967711605,LOW,False
2337,9,0,786.8,0.0,0.048240869612155034,0.05410494922055116,0.05410494922055116,0.0,-0.8916165768035003,0.33328510947992757,2.3329957663594927,LOW,False
2338,8,1,1096.457,0.125,0.038981610352895775,0.040286476568947314,0.040286476568947314,3.2066402303134787,2.135167852167219,0.31803481922888616,12.98503369240667,LOW,False
2339,18,0,2417.474,0.0,0.04418994368622911,0.043015447283473285,0.043015447283473285,0.0,-1.0273040611437991,0.4261895338914151,2.9833267372399055,LOW,False
2340,50,3,7365.581,0.06,0.04418994368622911,0.043015447283473285,0.043015447283473285,1.3577749821549958,0.36754369214347743,0.5691077130854598,4.922913319755082,LOW,False
2341,97,2,16324.29,0.020618556701030927,0.045117616642203956,0.04311017680083142,0.04311017680083142,0.45699569781227983,-0.5682894796362918,0.6636460006364596,4.645522004455216,LOW,False
2342,125,5,17755.617,0.04,0.044935056504746905,0.04320823918467568,0.04320823918467568,0.8901735774110895,-0.1142156356720313,0.7000222270779219,14.00044454155844,LOW,False
2343,180,10,33136.703,0.05555555555555555,0.04529963983808024,0.04312458109494013,0.04312458109494013,1.2264017054911303,0.23782064560572982,0.7524506509957629,16.747025811098734,LOW,False
2344,195,2,26852.38,0.010256410256410256,0.04710940414784456,0.042579617594316145,0.042579617594316145,0.21771470987453634,-0.8655078644096071,0.7639748156980716,15.279496313961433,LOW,False
2345,217,11,35062.77,0.05069124423963134,0.04668205372049412,0.04290836039413564,0.04290836039413564,1.0858829078759473,0.0934361155334466,0.7793727284850581,16.23157637877077,LOW,False
2346,206,2,40907.6,0.009708737864077669,0.04803199377519421,0.04248391569212956,0.04248391569212956,0.20213064461820612,-0.9020650588998366,0.7718784301378744,15.43756860275749,LOW,False
2347,216,11,39093.383,0.05092592592592592,0.04583235785286411,0.04306493494977696,0.04306493494977696,1.1111347596258025,0.11827646039642269,0.7787072381911495,16.40765546101651,LOW,False
2348,242,12,28362.318,0.049586776859504134,0.04777389625273584,0.0421531806426164,0.0421531806426164,1.0379470955682095,0.04300697074648476,0.7950870480722153,16.18634417820588,LOW,False
2349,217,16,31200.688,0.07373271889400922,0.04850209146591855,0.04202157313787609,0.04202157313787609,1.5201966897823307,0.6004208206415069,0.7793727284850581,19.488929743068645,LOW,False
2350,221,16,36693.59,0.07239819004524888,0.050295048320420394,0.042146880798540926,0.042146880798540926,1.4394695395064236,0.5244312581630872,0.7820045079683347,18.93611170566487,LOW,False
2351,234,9,33030.1,0.038461538461538464,0.052115467323501946,0.04211748046612729,0.04211748046612729,0.7380062088437588,-0.32418674409891557,0.7902416120615733,15.804832241231468,LOW,False
2352,200,11,27332.678,0.055,0.05253319730284329,0.041921673981845285,0.041921673981845285,1.046957025724821,0.058843134418367735,0.7676209501511251,15.704596695958662,LOW,False
2353,194,13,24159.865,0.06701030927835051,0.05331656834356727,0.04177859310953096,0.04177859310953096,1.2568383780167918,0.327769317144844,0.76323443616078,17.190976558341543,LOW,False
2354,165,11,21703.33,0.06666666666666667,0.055406417372487304,0.04112470158475881,0.04112470158475881,1.2032300557980269,0.27380744079009955,0.7399289671797024,16.322804762079247,LOW,False
2355,142,5,15009.336,0.035211267605633804,0.05643594340201335,0.04108265321572638,0.04108265321572638,0.6239156375009343,-0.5166335213290161,0.7183414072125762,14.366828144251526,LOW,False
2356,103,3,8928.653,0.02912621359223301,0.05640427859301547,0.04109940183060569,0.04109940183060569,0.5163830531792264,-0.6637095379930609,0.6722471773128578,13.444943546257157,LOW,False
2357,66,1,7982.948,0.015151515151515152,0.05703916712232147,0.04052780021438551,0.04052780021438551,0.2656335272046043,-1.033553554578028,0.608603540536682,4.260224783756773,LOW,False
2358,32,1,5011.554,0.03125,0.05517048025363461,0.041409703051430165,0.041409703051430165,0.5664261006308943,-0.5776539914793827,0.5060980846989978,3.542686592892984,LOW,False
2359,19,6,2264.226,0.3157894736842105,0.050159432273836624,0.03619200002108926,0.03619200002108926,6.295714671573898,7.33946842549707,0.4336139245415396,31.035297471790773,MEDIUM,False
2360,14,2,1416.842,0.14285714285714285,0.05763550882886056,0.06321583205257078,0.06321583205257078,2.4786307219275936,1.3481058662236907,0.3919737040327585,8.14818473801789,LOW,False
2361,8,0,821.311,0.0,0.058958260151611874,0.0646981780100256,0.0646981780100256,0.0,-0.9112816151094043,0.31803481922888616,2.226243734602203,LOW,False
2362,11,3,897.106,0.2727272727272727,0.058958260151611874,0.0646981780100256,0.0646981780100256,4.6257686713609125,3.3040963308508515,0.35967503973766723,22.11578948795854,LOW,False
2363,24,3,2386.95,0.125,0.0651135631819149,0.0770942451683213,0.0770942451683213,1.9197229254798083,0.7767951639883617,0.46591258883663084,5.675660801240912,LOW,False
2364,74,1,9200.46,0.013513513513513514,0.07032189651524824,0.0767255380117816,0.0767255380117816,0.19216651118877764,-0.7404103571487698,0.6249299984510739,4.374509989157517,LOW,False
2365,118,0,18272.94,0.0,0.0683849595783113,0.07757946771519962,0.07757946771519962,0.0,-0.8814827117576768,0.6917488962584405,13.83497792516881,LOW,False
2366,156,19,23063.541,0.12179487179487179,0.06752585304910168,0.07824275423277587,0.07824275423277587,1.803677647823393,0.6935980114441938,0.7318606560601462,20.66479547987837,LOW,False
2367,144,3,22493.914,0.020833333333333332,0.07093397270722133,0.07877128274657876,0.07877128274657876,0.2937003601831598,-0.6360267044916698,0.7203517712512958,14.407035425025915,LOW,False
2368,193,8,26629.559,0.04145077720207254,0.06948721344796208,0.07938250500569823,0.07938250500569823,0.5965238084142546,-0.35318155107195254,0.762490250028163,15.24980500056326,LOW,False
2369,241,8,44002.883,0.03319502074688797,0.07078697873736467,0.07862226608996964,0.07862226608996964,0.4689424713272313,-0.4781337381888635,0.7944901652307216,15.889803304614434,LOW,False
2370,214,2,30944.113,0.009345794392523364,0.07005796942516702,0.07889733519732701,0.07889733519732701,0.13340087457867514,-0.7695085630053136,0.777367007468166,15.54734014936332,LOW,False
2371,203,3,30779.395,0.014778325123152709,0.07004284678051893,0.0789094394218491,0.0789094394218491,0.2109897841454242,-0.7003537480721747,0.769765343208684,15.39530686417368,LOW,False
2372,240,6,38551.215,0.025,0.06853669674707005,0.07963185905695071,0.07963185905695071,0.3647680904765629,-0.5467246057376822,0.7938908108176181,15.877816216352365,LOW,False
2373,336,8,50192.75,0.023809523809523808,0.06751224771125737,0.08004333474898434,0.08004333474898434,0.3526696950063725,-0.5459882954500231,0.8424214082366424,16.848428164732848,LOW,False
2374,384,9,59487.48,0.0234375,0.06543211458273715,0.0805219122191059,0.0805219122191059,0.35819566812813164,-0.5215302695304452,0.861695562290294,17.23391124580588,LOW,False
2375,385,3,43490.69,0.007792207792207792,0.06339208583085178,0.08095678992977913,0.08095678992977913,0.12292082978622335,-0.6867846179038298,0.8620710330169165,17.24142066033833,LOW,False
2376,207,7,26593.352,0.033816425120772944,0.062114197052963005,0.08160686897617661,0.08160686897617661,0.5444234446424324,-0.3467572311890926,0.7725759923744698,15.451519847489397,LOW,False
2377,173,6,20268.049,0.03468208092485549,0.06123154809966188,0.08180148795037827,0.08180148795037827,0.5664086896579217,-0.3245597096095808,0.7467417015090355,14.93483403018071,LOW,False
2378,132,0,14375.274,0.0,0.059884538584932916,0.0819681944165526,0.0819681944165526,0.0,-0.7305826242872548,0.7078481266788389,14.156962533576777,LOW,False
2379,123,5,10749.759,0.04065040650406504,0.057106760807155134,0.08285320390041148,0.08285320390041148,0.7118317678941403,-0.19862061487532126,0.6977062755269499,13.954125510538997,LOW,False
2380,106,2,12001.069,0.018867924528301886,0.05733339159458977,0.0827981291584045,0.0827981291584045,0.32909137247136705,-0.46456927779971957,0.676363394522604,13.52726789045208,LOW,False
2381,58,1,5635.255,0.017241379310344827,0.05690596288359264,0.08297636043595202,0.08297636043595202,0.3029801876055406,-0.4780226966433916,0.5901986065729019,4.131390246010313,LOW,False
2382,25,2,2092.34,0.08,0.05699304055687721,0.08293172160215831,0.08293172160215831,1.4036801549508942,0.2774204972313517,0.47158954718963364,4.360787237073532,LOW,False
2383,16,1,1829.093,0.0625,0.05902429055687721,0.08287077759191952,0.08287077759191952,1.0588860858865132,0.04194131567388231,0.41009030347101677,3.0252080997492152,LOW,False
2384,14,1,1801.72,0.07142857142857142,0.048470562486701764,0.062333111436537365,0.062333111436537365,1.4736484943447552,0.36831161501128795,0.3919737040327585,3.987143225884292,LOW,False
2385,16,2,2113.163,0.125,0.04549437201051129,0.059260018253313715,0.059260018253313715,2.7475926026876305,1.3416402885607093,0.41009030347101677,8.952738968805251,LOW,False
2386,19,2,3321.468,0.10526315789473684,0.050702705343844634,0.06056638825666614,0.06056638825666614,2.0760856285850218,0.9008371494710533,0.4336139245415396,5.86002224682646,LOW,False
2387,34,0,4067.78,0.0,0.04372503389248897,0.04004564503059765,0.04004564503059765,0.0,-1.0918798750545786,0.5146148872057391,3.6023042104401735,LOW,False
2388,59,3,5469.7407,0.05084745762711865,0.03851670055915563,0.037030687381365744,0.037030687381365744,1.3201405335595893,0.3329875284510109,0.5926313341559827,4.9887882396858005,LOW,False
2389,108,2,17904.0,0.018518518518518517,0.04007228156388918,0.036717525619763026,0.036717525619763026,0.4621278798162153,-0.5870156738930539,0.679043913423446,13.580878268468922,LOW,False
2390,149,5,27909.768,0.03355704697986577,0.04084388650216079,0.036026893207963984,0.036026893207963984,0.821592895624428,-0.20226111311436124,0.725258813512686,14.50517627025372,LOW,False
2391,188,1,38380.402,0.005319148936170213,0.0371673104682022,0.03164213943556535,0.03164213943556535,0.1431136358580724,-1.0065110040010465,0.758710821630753,15.174216432615061,LOW,False
2392,227,8,40753.438,0.03524229074889868,0.03652088611832041,0.03214481671838,0.03214481671838,0.9649900233723975,-0.039776097671468294,0.7858645736290825,15.717291472581651,LOW,False
2393,216,3,33168.938,0.013888888888888888,0.036262199182771494,0.03212839560022557,0.03212839560022557,0.38301286744593327,-0.6963718503804008,0.7787072381911495,15.574144763822991,LOW,False
2394,225,10,44875.324,0.044444444444444446,0.03545777702202154,0.03244862470326682,0.03244862470326682,1.2534470059090737,0.27695064134777203,0.7845892888688628,17.592638321695308,LOW,False
2395,228,14,31649.137,0.06140350877192982,0.036920220774184914,0.032008558224535306,0.032008558224535306,1.663140346518836,0.7648981821048689,0.7864980270862671,20.703513140616614,LOW,False
2396,253,11,35271.316,0.043478260869565216,0.038862936759550624,0.03202118032047318,0.03202118032047318,1.1187590155260299,0.14413347864830958,0.801495268524697,16.920597986939164,LOW,False
2397,275,13,41967.418,0.04727272727272727,0.03963286429578251,0.031895264081357975,0.031895264081357975,1.1927658551228595,0.2395296981224895,0.8135186506466554,17.716116926354555,LOW,False
2398,224,5,31810.322,0.022321428571428572,0.040610497773415986,0.03174842140397057,0.03174842140397057,0.5496467611889354,-0.5760623172180812,0.783947408065517,15.678948161310341,LOW,False
2399,226,1,36786.86,0.004424778761061947,0.040563994797225514,0.0317754747625877,0.0317754747625877,0.10908143498146272,-1.1373304822722496,0.78522833575215,15.704566715043,LOW,False
2400,233,5,36060.61,0.02145922746781116,0.0404236852542611,0.031933517042850426,0.031933517042850426,0.5308577714484634,-0.5938731321389443,0.7896243664185199,15.792487328370397,LOW,False
2401,215,7,26760.707,0.03255813953488372,0.03990880201872103,0.03214361185127927,0.03214361185127927,0.81581350198412,-0.22868190786545867,0.7780386740281655,15.560773480563311,LOW,False
2402,169,2,23076.316,0.011834319526627219,0.03982030446080554,0.03216154648792439,0.03216154648792439,0.29719309500196167,-0.8701691302278063,0.7433754129509443,14.867508259018889,LOW,False
2403,100,2,10199.103,0.02,0.04031340110774834,0.03161048251388231,0.03161048251388231,0.49611294136519657,-0.6426159771154187,0.6680104684941067,13.360209369882133,LOW,False
2404,72,6,12231.75,0.08333333333333333,0.039452967503412296,0.03188080538623064,0.03188080538623064,2.1122196530875863,1.3763882467308375,0.6210177634316978,8.913399512824212,LOW,False
2405,51,2,8561.954,0.0392156862745098,0.04213902620362194,0.032774232280741264,0.032774232280741264,0.9306263055300298,-0.08919629006321367,0.5719183622512457,4.0034285357587205,LOW,False
2406,36,0,3434.076,0.0,0.04305462232712881,0.03235266969822838,0.03235266969822838,0.0,-1.3307904024219204,0.5226582832922795,3.6586079830459566,LOW,False
2407,10,1,1195.734,0.1,0.03972128899379548,0.0325015473528203,0.0325015473528203,2.5175416642601944,1.8546412683633011,0.34708067508455476,10.152167143364334,LOW,False
2408,15,1,1567.748,0.06666666666666667,0.04128378899379548,0.0344851088990978,0.0344851088990978,1.6148388578549795,0.7360532845391495,0.4013152602464483,4.42315882359446,LOW,False
2409,4,0,610.17,0.0,0.04108537629538278,0.034317418996609186,0.034317418996609186,0.0,-1.1972163844676758,0.23295629441831542,1.6306940609282077,LOW,False
2410,8,1,1012.36,0.125,0.035877042962049445,0.03027559145921537,0.03027559145921537,3.4841221483115086,2.943723070051636,0.31803481922888616,17.25085280539582,LOW,False
2411,21,0,2288.1099,0.0,0.03669941138310208,0.03243341047691933,0.03243341047691933,0.0,-1.1315310614410585,0.4474094901461668,3.131866431023168,LOW,False
2412,41,0,5187.376,0.0,0.03669941138310208,0.03243341047691933,0.03243341047691933,0.0,-1.1315310614410585,0.541004817463479,3.787033722244353,LOW,False
2413,79,0,11103.881,0.0,0.03458076731530547,0.03312246877459925,0.03312246877459925,0.0,-1.0440274712199156,0.6342715546647637,4.439900882653346,LOW,False
2414,121,4,13384.076,0.03305785123966942,0.033809162377033866,0.033723167896879604,0.033723167896879604,0.9777778837290924,-0.02227878293231053,0.6953526645809566,13.907053291619132,LOW,False
2415,165,13,31640.926,0.07878787878787878,0.033788362554525685,0.03372348410367886,0.03372348410367886,2.331805178801888,1.3343673534741372,0.7399289671797024,28.96671010303492,LOW,False
2416,222,7,25846.764,0.03153153153153153,0.036849559631680205,0.03435546018130905,0.03435546018130905,0.8556827231233267,-0.15479426187520343,0.7826550433732524,15.65310086746505,LOW,False
2417,269,5,38914.77,0.01858736059479554,0.03669494466428991,0.03437135447160704,0.03437135447160704,0.5065373654285419,-0.5268219524037787,0.8103373383232568,16.206746766465137,LOW,False
2418,258,14,30403.459,0.05426356589147287,0.03689071431870269,0.0342489725593381,0.0342489725593381,1.4709274920155875,0.5072517589446173,0.8043168760797031,19.61829371171097,LOW,False
2419,225,12,25619.797,0.05333333333333334,0.037299844378995535,0.034401439951361544,0.034401439951361544,1.429854044199891,0.4660702859242735,0.7845892888688628,18.91569110887644,LOW,False
2420,198,4,27642.379,0.020202020202020204,0.03696358706905402,0.034194412906282,0.034194412906282,0.546538412635103,-0.49018437348150745,0.7661734992494772,15.323469984989547,LOW,False
2421,202,4,21312.832,0.019801980198019802,0.03599374370790631,0.034331419215936826,0.034331419215936826,0.5501506139154438,-0.47163105632318886,0.7690540696204041,15.381081392408083,LOW,False
2422,188,3,22509.283,0.015957446808510637,0.034849129246460164,0.03439690346571613,0.03439690346571613,0.4579008759632504,-0.5492262539498396,0.758710821630753,15.174216432615061,LOW,False
2423,150,7,18376.74,0.04666666666666667,0.03458396333967192,0.034521981110227924,0.034521981110227924,1.3493730087648588,0.3500002878865771,0.7262205704328422,17.144708974393282,LOW,False
2424,154,2,26892.611,0.012987012987012988,0.03634404200240545,0.03399022327112972,0.03399022327112972,0.3573354055158046,-0.6871690376694649,0.7300049398220412,14.600098796440825,LOW,False
2425,137,1,15457.8,0.0072992700729927005,0.03599103306570552,0.034194910457653716,0.034194910457653716,0.2028080177545083,-0.8390653055882138,0.7131898355850435,14.263796711700868,LOW,False
2426,7,0,430.0,0.0,0.034938580171460065,0.034690283355232575,0.034690283355232575,0.0,-1.0071575320871524,0.3009864451848362,2.1069051162938535,LOW,False
2427,235,14,21706.652,0.059574468085106386,0.03444548352451726,0.03511448637287023,0.03511448637287023,1.7295291570723073,0.7156301332091819,0.7908562366961261,21.28859341196483,LOW,False
2428,55,0,9311.637,0.0,0.036094419694730026,0.035335142393477126,0.035335142393477126,0.0,-1.021487880048647,0.5826450379722601,4.07851526580582,LOW,False
2429,47,2,6767.463,0.0425531914893617,0.03262219747250781,0.034577639760739624,0.034577639760739624,1.3044244344735878,0.28720855690473723,0.5603326698608914,4.7214428295194075,LOW,False
2430,26,3,2481.814,0.11538461538461539,0.032761260189793306,0.03461200430598095,0.03461200430598095,3.521983425428891,2.3871300391738592,0.47705222884332926,16.028266015039776,LOW,False
2431,17,3,2188.382,0.17647058823529413,0.03756895249748561,0.03773614015329642,0.03773614015329642,4.697245371616492,3.6808649526301602,0.4183636342904982,24.362598708283734,LOW,False
2432,8,1,643.957,0.125,0.04075522700728953,0.045637868870873524,0.045637868870873524,3.0670912464220197,1.8459401167716707,0.31803481922888616,11.353346267336065,LOW,False
2433,8,0,1887.85,0.0,0.04318578256284509,0.04853897734124985,0.04853897734124985,0.0,-0.8897134824087969,0.31803481922888616,2.226243734602203,LOW,False
2434,13,1,1797.645,0.07692307692307693,0.04318578256284509,0.04853897734124985,0.04853897734124985,1.7812129908989478,0.6950557306356946,0.3819874078490358,4.724595956052989,LOW,False
2435,14,0,1547.15,0.0,0.04118257743463996,0.045938084185095554,0.045938084185095554,0.0,-0.8964800810740274,0.3919737040327585,2.7438159282293095,LOW,False
2436,55,7,9037.477,0.12727272727272726,0.04118257743463996,0.045938084185095554,0.045938084185095554,3.090450748856582,1.8740474568162104,0.5826450379722601,13.38990610512527,LOW,False
2437,54,2,6935.162,0.037037037037037035,0.04648560773767026,0.04826451229974294,0.04826451229974294,0.7967420205850843,-0.1957664182319636,0.5800369695028702,4.060258786520091,LOW,False
2438,106,3,11022.716,0.02830188679245283,0.048028817614213466,0.04729595084857445,0.04729595084857445,0.5892688639513224,-0.4170955540130604,0.676363394522604,13.52726789045208,LOW,False
2439,138,3,17784.225,0.021739130434782608,0.04783065242891279,0.047371308383097735,0.047371308383097735,0.45450206783384134,-0.5507874467626006,0.714234922319791,14.284698446395822,LOW,False
2440,131,3,15733.234,0.022900763358778626,0.04545362124753377,0.04718131111893801,0.04718131111893801,0.5038270379837158,-0.47800405189890327,0.7067557148222219,14.135114296444437,LOW,False
2441,152,4,16958.076,0.02631578947368421,0.0450940059070024,0.04732471263377739,0.04732471263377739,0.5835762191532816,-0.3967951496849764,0.7281251226999029,14.562502453998057,LOW,False
2442,170,6,18121.936,0.03529411764705882,0.04541602377695609,0.04716252393470382,0.04716252393470382,0.7771291872752392,-0.214617566776345,0.7442243531203013,14.884487062406027,LOW,False
2443,164,1,16981.197,0.006097560975609756,0.044625630100105514,0.04716675548094982,0.04716675548094982,0.13663809254752324,-0.8168479839588895,0.7390543791173132,14.781087582346263,LOW,False
2444,212,0,24158.91,0.0,0.042657472918533695,0.047769275877166964,0.047769275877166964,0.0,-0.8929897331544723,0.77601425104291,15.520285020858202,LOW,False
2445,215,7,24812.21,0.03255813953488372,0.04181572207678286,0.048356553029978634,0.048356553029978634,0.7786100040338851,-0.1914442192800612,0.7780386740281655,15.560773480563311,LOW,False
2446,157,2,18818.307,0.012738853503184714,0.042347228715818856,0.04817382976231933,0.04817382976231933,0.3008190592275074,-0.6146153494276111,0.7327796679344233,14.655593358688465,LOW,False
2447,225,3,21305.377,0.013333333333333334,0.04221312066143027,0.04825490051960753,0.04825490051960753,0.3158575609766722,-0.5984840299559242,0.7845892888688628,15.691785777377257,LOW,False
2448,270,17,24857.57,0.06296296296296296,0.04082423177254138,0.048599618223323836,0.048599618223323836,1.54229388353885,0.4555330267964286,0.810872436470378,20.284652855948934,LOW,False
2449,201,5,18344.734,0.024875621890547265,0.0429065630215393,0.04842536735964905,0.04842536735964905,0.5797626316062553,-0.3723449529474609,0.7683392835557189,15.36678567111438,LOW,False
2450,141,3,16563.56,0.02127659574468085,0.04363891101393741,0.047994445426378145,0.047994445426378145,0.4875601899847025,-0.46593548629621306,0.717325656490079,14.34651312980158,LOW,False
2451,91,2,7943.267,0.02197802197802198,0.04452543583663244,0.04734544308934977,0.04734544308934977,0.4936059931824404,-0.4762319747659609,0.6545012410322124,4.581508687225487,LOW,False
2452,79,3,7410.643,0.0379746835443038,0.04295891724883725,0.04744773304657215,0.04744773304657215,0.8839767381551416,-0.10504682488499911,0.6342715546647637,4.439900882653346,LOW,False
2453,39,0,3010.927,0.0,0.044541195729849915,0.04657807705478084,0.04657807705478084,0.0,-0.9562695273457654,0.5339427396031516,3.7375991772220614,LOW,False
2454,30,7,3202.69,0.23333333333333334,0.04276814608445984,0.04745863831384011,0.04745863831384011,5.45577385731286,4.015395173976157,0.49704864540372573,27.171694403971763,LOW,False
2455,15,0,1828.952,0.0,0.04768267599898976,0.059806096293419216,0.059806096293419216,0.0,-0.7972878845837083,0.4013152602464483,2.8092068217251382,LOW,False
2456,10,1,792.792,0.1,0.04032973482251917,0.0538336503524859,0.0538336503524859,2.479560067530183,1.1084194511570107,0.34708067508455476,6.787745001670535,LOW,False
2457,22,1,2337.447,0.045454545454545456,0.0392880681558525,0.05234537021625011,0.05234537021625011,1.1569554724409217,0.1178036810747139,0.4538436109089882,3.5889133915203373,LOW,False
